Item,Item Description,Planner,Order Type,Order#,Ln#,Ordered Date,Line Creation Date,Line Update Date,Request Date,Schedule Date,Promise Date,Open Qty,Price,Extended Price,Item Cost ,Material Cost,Material OH Cost,Resource Cost,Overhead Cost,OSP Cost,Customer Name,Address Line 1,Address Line 2,Address Line 3,Address Line 4,Date,Qty,Customer,PC,Org,Type
YT431321-803,,,,,,,,,,,,,"3,800.00","20,335.00",,,,,,,,,,,,25-SEP-20,5.0,PROGRESS RAIL LOCOMOTIVE INC.,5,LEX,SO
YT431331,,,,,,,,,,,,,505.00,"1,010.00",,,,,,,,,,,,28-AUG-20,2.0,CATERPILLAR INC,1,LEX,SO
YT431331,,,,,,,,,,,,,505.00,"1,515.00",,,,,,,,,,,,15-SEP-20,3.0,CATERPILLAR INC,1,LEX,SO
YT431331,,,,,,,,,,,,,505.00,"1,010.00",,,,,,,,,,,,13-OCT-20,2.0,CATERPILLAR INC,1,LEX,SO
YT431355-901,,,,,,,,,,,,,"24,740.00","24,740.00",,,,,,,,,,,,14-AUG-20,1.0,SOLAR TURBINES INC,3,LEX,SO
YT431355-901,,,,,,,,,,,,,"24,740.00","24,740.00",,,,,,,,,,,,25-SEP-20,1.0,SOLAR TURBINES INC,3,LEX,SO
YT432927-04.50,,,,,,,,,,,,,1.32,132.00,,,,,,,,,,,,16-OCT-20,100.0,WABTEC BRASIL FABRICAÌO E MANUTENÌO DE EQUIPAMENTOS LTDA.,FS,LEX,SO
YT432927-08.00,,,,,,,,,,,,,2.41,2.41,,,,,,,,,,,,28-AUG-20,1.0,WABTEC BRASIL FABRICAÌO E MANUTENÌO DE EQUIPAMENTOS LTDA.,FS,LEX,SO
YT432927-08.00,,,,,,,,,,,,,2.41,241.00,,,,,,,,,,,,18-SEP-20,100.0,WABTEC BRASIL FABRICAÌO E MANUTENÌO DE EQUIPAMENTOS LTDA.,FS,LEX,SO
YT433031,,,,,,,,,,,,,0.00,0.00,,,,,,,,,,,,28-AUG-20,2.0,YOUNG TOUCHSTONE (LEX),PC,LEX,SO
YT434966,,,,,,,,,,,,,"56,201.00","62,901.00",,,,,,,,,,,,16-OCT-20,1.0,CATERPILLAR INC,4,LEX,SO
YT434966,,,,,,,,,,,,,"56,201.00","62,901.00",,,,,,,,,,,,19-OCT-20,1.0,CATERPILLAR INC,4,LEX,SO
YT434966,,,,,,,,,,,,,"56,201.00","62,901.00",,,,,,,,,,,,20-OCT-20,1.0,CATERPILLAR INC,4,LEX,SO
YT434966,,,,,,,,,,,,,"56,201.00","62,901.00",,,,,,,,,,,,16-DEC-20,1.0,CATERPILLAR INC,4,LEX,SO
YT435053,,,,,,,,,,,,,"21,998.00","25,843.52",,,,,,,,,,,,25-AUG-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435053,,,,,,,,,,,,,"21,998.00","25,843.52",,,,,,,,,,,,28-AUG-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435053,,,,,,,,,,,,,"21,998.00","25,843.52",,,,,,,,,,,,28-AUG-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435053,,,,,,,,,,,,,"21,998.00","25,843.52",,,,,,,,,,,,11-SEP-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435053,,,,,,,,,,,,,"21,998.00","25,843.52",,,,,,,,,,,,14-SEP-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435053,,,,,,,,,,,,,"21,998.00","25,843.52",,,,,,,,,,,,28-SEP-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435053,,,,,,,,,,,,,"21,998.00","25,843.52",,,,,,,,,,,,09-NOV-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435054,,,,,,,,,,,,,"25,803.00","30,351.15",,,,,,,,,,,,21-AUG-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435054,,,,,,,,,,,,,"25,803.00","30,351.15",,,,,,,,,,,,23-SEP-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435054,,,,,,,,,,,,,"25,803.00","30,351.15",,,,,,,,,,,,06-OCT-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435054,,,,,,,,,,,,,"25,803.00","30,351.15",,,,,,,,,,,,20-OCT-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435054,,,,,,,,,,,,,"25,803.00","30,351.15",,,,,,,,,,,,29-OCT-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435054,,,,,,,,,,,,,"25,803.00","30,351.15",,,,,,,,,,,,09-NOV-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435060,,,,,,,,,,,,,"56,201.00","62,901.00",,,,,,,,,,,,15-SEP-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435060,,,,,,,,,,,,,"56,201.00","62,901.00",,,,,,,,,,,,16-SEP-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435060,,,,,,,,,,,,,"56,201.00","62,901.00",,,,,,,,,,,,17-SEP-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435060,,,,,,,,,,,,,"56,201.00","62,901.00",,,,,,,,,,,,18-SEP-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435060,,,,,,,,,,,,,"56,201.00","62,901.00",,,,,,,,,,,,21-SEP-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435060,,,,,,,,,,,,,"56,201.00","62,901.00",,,,,,,,,,,,22-SEP-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435060,,,,,,,,,,,,,"56,201.00","62,901.00",,,,,,,,,,,,30-NOV-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435060,,,,,,,,,,,,,"56,201.00","62,901.00",,,,,,,,,,,,01-DEC-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435065,,,,,,,,,,,,,"28,863.00","33,000.83",,,,,,,,,,,,21-AUG-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435074,,,,,,,,,,,,,"61,345.00","122,690.00",,,,,,,,,,,,28-SEP-20,2.0,CUMMINS POWER GENERATION,4,LEX,SO
YT435074,,,,,,,,,,,,,"61,345.00","61,345.00",,,,,,,,,,,,29-SEP-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,21-AUG-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,21-AUG-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,21-AUG-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,24-AUG-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,25-AUG-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,26-AUG-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,01-SEP-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,02-SEP-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,05-SEP-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,08-SEP-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,08-SEP-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,09-SEP-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,09-SEP-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,10-SEP-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,11-SEP-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,11-SEP-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,14-SEP-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,15-SEP-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,15-SEP-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,16-SEP-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,17-SEP-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,18-SEP-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,21-SEP-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,01-OCT-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,02-OCT-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,05-OCT-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,05-OCT-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,06-OCT-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,07-OCT-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,15-OCT-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,19-OCT-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,26-OCT-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,27-OCT-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,11-NOV-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,25-NOV-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435102-815,,,,,,,,,,,,,"17,295.00","20,129.78",,,,,,,,,,,,25-NOV-20,1.0,CATERPILLAR INC,5,LEX,SO
YT435108-901,,,,,,,,,,,,,"1,182.00","1,182.00",,,,,,,,,,,,30-OCT-20,1.0,DELTA PARTS & EQUIPMENT INC,1,LEX,SO
YT436898,,,,,,,,,,,,,"82,615.00","578,305.00",,,,,,,,,,,,19-OCT-20,7.0,C H BULL CO,4,LEX,SO
YT440046-815,,,,,,,,,,,,,"24,990.00","27,824.78",,,,,,,,,,,,24-SEP-20,1.0,CATERPILLAR INC,5,LEX,SO
YT440046-815,,,,,,,,,,,,,"24,990.00","27,824.78",,,,,,,,,,,,25-SEP-20,1.0,CATERPILLAR INC,5,LEX,SO
YT440046-815,,,,,,,,,,,,,"24,990.00","27,824.78",,,,,,,,,,,,09-OCT-20,1.0,CATERPILLAR INC,5,LEX,SO
YT440046-815,,,,,,,,,,,,,"24,990.00","27,824.78",,,,,,,,,,,,12-OCT-20,1.0,CATERPILLAR INC,5,LEX,SO
YT440046-815,,,,,,,,,,,,,"24,990.00","27,824.78",,,,,,,,,,,,09-NOV-20,1.0,CATERPILLAR INC,5,LEX,SO
YT440046-815,,,,,,,,,,,,,"24,990.00","27,824.78",,,,,,,,,,,,10-NOV-20,1.0,CATERPILLAR INC,5,LEX,SO
YT440046-815,,,,,,,,,,,,,"24,990.00","27,824.78",,,,,,,,,,,,13-NOV-20,1.0,CATERPILLAR INC,5,LEX,SO
YT440077,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,21-AUG-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT440077,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,21-AUG-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT440077,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,21-AUG-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT440077,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,21-AUG-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT440077,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,17-SEP-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT440077,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,13-OCT-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT440077,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,15-OCT-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT440077,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,17-OCT-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT440077,,,,,,,,,,,,,"51,773.00","103,546.00",,,,,,,,,,,,19-OCT-20,2.0,CUMMINS POWER GENERATION,4,LEX,SO
YT440077,,,,,,,,,,,,,"51,773.00","103,546.00",,,,,,,,,,,,20-OCT-20,2.0,CUMMINS POWER GENERATION,4,LEX,SO
YT440077,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,23-OCT-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT440077,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,28-OCT-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT440078,,,,,,,,,,,,,"54,605.00","109,210.00",,,,,,,,,,,,18-SEP-20,2.0,CUMMINS ARABIA FZCO,4,LEX,SO
YT440116,,,,,,,,,,,,,"56,420.00","63,120.00",,,,,,,,,,,,01-OCT-20,1.0,CATERPILLAR INC,4,LEX,SO
YT440116,,,,,,,,,,,,,"56,420.00","63,120.00",,,,,,,,,,,,02-OCT-20,1.0,CATERPILLAR INC,4,LEX,SO
YT440116,,,,,,,,,,,,,"56,420.00","63,120.00",,,,,,,,,,,,14-OCT-20,1.0,CATERPILLAR INC,4,LEX,SO
YT440116,,,,,,,,,,,,,"56,420.00","63,120.00",,,,,,,,,,,,15-OCT-20,1.0,CATERPILLAR INC,4,LEX,SO
YT442184-GH,,,,,,,,,,,,,147.24,"1,472.36",,,,,,,,,,,,17-SEP-20,10.0,WABCO-KANSAS CITY SERVICE CENTER,1,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,21-AUG-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,21-AUG-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,21-AUG-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","103,546.00",,,,,,,,,,,,21-AUG-20,2.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","103,546.00",,,,,,,,,,,,21-AUG-20,2.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,04-SEP-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,08-SEP-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,09-SEP-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,10-SEP-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,11-SEP-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,14-SEP-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,15-SEP-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,16-SEP-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,17-SEP-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","103,546.00",,,,,,,,,,,,18-SEP-20,2.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","103,546.00",,,,,,,,,,,,21-SEP-20,2.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","103,546.00",,,,,,,,,,,,22-SEP-20,2.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,24-SEP-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,29-SEP-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,30-SEP-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,01-OCT-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,02-OCT-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,05-OCT-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,06-OCT-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,06-OCT-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","103,546.00",,,,,,,,,,,,07-OCT-20,2.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","103,546.00",,,,,,,,,,,,12-OCT-20,2.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,14-OCT-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,16-OCT-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","103,546.00",,,,,,,,,,,,21-OCT-20,2.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","103,546.00",,,,,,,,,,,,22-OCT-20,2.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,23-OCT-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,26-OCT-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","103,546.00",,,,,,,,,,,,27-OCT-20,2.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","103,546.00",,,,,,,,,,,,28-OCT-20,2.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,29-OCT-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,30-OCT-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,02-NOV-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,03-NOV-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442390,,,,,,,,,,,,,"51,773.00","51,773.00",,,,,,,,,,,,04-NOV-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442393,,,,,,,,,,,,,"53,316.00","53,316.00",,,,,,,,,,,,02-SEP-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442393,,,,,,,,,,,,,"53,316.00","53,316.00",,,,,,,,,,,,23-SEP-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT442393,,,,,,,,,,,,,"53,316.00","53,316.00",,,,,,,,,,,,05-NOV-20,1.0,CUMMINS POWER GENERATION,4,LEX,SO
YT443021,,,,,,,,,,,,,"45,380.00","45,380.00",,,,,,,,,,,,24-AUG-20,1.0,KOHLER CO,4,LEX,SO
YT443021,,,,,,,,,,,,,"45,380.00","45,380.00",,,,,,,,,,,,14-SEP-20,1.0,KOHLER CO,4,LEX,SO
YT443021,,,,,,,,,,,,,"45,380.00","45,380.00",,,,,,,,,,,,25-SEP-20,1.0,KOHLER CO,4,LEX,SO
YT443024,,,,,,,,,,,,,"19,650.00","39,300.00",,,,,,,,,,,,04-SEP-20,2.0,LUREYE ELECTROMECANICA SA,3,LEX,SO
YT443084-800,,,,,,,,,,,,,"4,536.00","73,815.00",,,,,,,,,,,,25-SEP-20,15.0,PROGRESS RAIL LOCOMOTIVE INC.,9,LEX,SO
YT443084-800,,,,,,,,,,,,,"4,536.00","9,842.00",,,,,,,,,,,,25-SEP-20,2.0,PROGRESS RAIL LOCOMOTIVE INC.,9,LEX,SO
YT443084-800,,,,,,,,,,,,,"4,928.00","4,928.00",,,,,,,,,,,,02-OCT-20,1.0,PROGRESS RAIL MANUFACTURING,9,LEX,SO
YT443084-800,,,,,,,,,,,,,"4,536.00","73,815.00",,,,,,,,,,,,23-OCT-20,15.0,PROGRESS RAIL LOCOMOTIVE INC.,9,LEX,SO
YT443084-800,,,,,,,,,,,,,"4,536.00","14,763.00",,,,,,,,,,,,23-OCT-20,3.0,PROGRESS RAIL LOCOMOTIVE INC.,9,LEX,SO
YT443084-800,,,,,,,,,,,,,"4,928.00","4,928.00",,,,,,,,,,,,10-NOV-20,1.0,PROGRESS RAIL MANUFACTURING,9,LEX,SO
YT443084-800,,,,,,,,,,,,,"4,536.00","73,815.00",,,,,,,,,,,,20-NOV-20,15.0,PROGRESS RAIL LOCOMOTIVE INC.,9,LEX,SO
YT443084-800,,,,,,,,,,,,,"4,928.00","4,928.00",,,,,,,,,,,,02-DEC-20,1.0,PROGRESS RAIL MANUFACTURING,9,LEX,SO
YT443084-800,,,,,,,,,,,,,"4,536.00","73,815.00",,,,,,,,,,,,22-DEC-20,15.0,PROGRESS RAIL LOCOMOTIVE INC.,9,LEX,SO
YT443085-800,,,,,,,,,,,,,"4,536.00","4,921.00",,,,,,,,,,,,04-SEP-20,1.0,PROGRESS RAIL LOCOMOTIVE INC.,9,LEX,SO
YT443085-800,,,,,,,,,,,,,"4,536.00","4,921.00",,,,,,,,,,,,25-SEP-20,1.0,PROGRESS RAIL LOCOMOTIVE INC.,9,LEX,SO
YT443085-800,,,,,,,,,,,,,"4,536.00","73,815.00",,,,,,,,,,,,25-SEP-20,15.0,PROGRESS RAIL LOCOMOTIVE INC.,9,LEX,SO
YT443085-800,,,,,,,,,,,,,"4,928.00","4,928.00",,,,,,,,,,,,02-OCT-20,1.0,PROGRESS RAIL MANUFACTURING,9,LEX,SO
YT443085-800,,,,,,,,,,,,,"4,536.00","9,842.00",,,,,,,,,,,,02-OCT-20,2.0,PROGRESS RAIL LOCOMOTIVE INC.,9,LEX,SO
YT443085-800,,,,,,,,,,,,,"4,536.00","4,921.00",,,,,,,,,,,,16-OCT-20,1.0,PROGRESS RAIL LOCOMOTIVE INC.,9,LEX,SO
YT443085-800,,,,,,,,,,,,,"4,536.00","73,815.00",,,,,,,,,,,,23-OCT-20,15.0,PROGRESS RAIL LOCOMOTIVE INC.,9,LEX,SO
YT443085-800,,,,,,,,,,,,,"4,928.00","4,928.00",,,,,,,,,,,,10-NOV-20,1.0,PROGRESS RAIL MANUFACTURING,9,LEX,SO
YT443085-800,,,,,,,,,,,,,"4,536.00","73,815.00",,,,,,,,,,,,20-NOV-20,15.0,PROGRESS RAIL LOCOMOTIVE INC.,9,LEX,SO
YT443085-800,,,,,,,,,,,,,"4,928.00","4,928.00",,,,,,,,,,,,02-DEC-20,1.0,PROGRESS RAIL MANUFACTURING,9,LEX,SO
YT443085-800,,,,,,,,,,,,,"4,536.00","73,815.00",,,,,,,,,,,,22-DEC-20,15.0,PROGRESS RAIL LOCOMOTIVE INC.,9,LEX,SO
YT445255-800,,,,,,,,,,,,,"7,204.24","15,190.48",,,,,,,,,,,,28-AUG-20,2.0,PROGRESS RAIL LOCOMOTIVE INC.,9,LEX,SO
YT445255-800,,,,,,,,,,,,,"7,204.24","45,571.44",,,,,,,,,,,,04-SEP-20,6.0,PROGRESS RAIL SERVICES CORP,9,LEX,SO
YT445255-800,,,,,,,,,,,,,"7,204.24","15,190.48",,,,,,,,,,,,13-NOV-20,2.0,PROGRESS RAIL SERVICES CORP,9,LEX,SO
YT445256-800,,,,,,,,,,,,,"7,162.24","15,106.48",,,,,,,,,,,,28-AUG-20,2.0,PROGRESS RAIL LOCOMOTIVE INC.,9,LEX,SO
YT445256-800,,,,,,,,,,,,,"7,162.00","45,318.00",,,,,,,,,,,,04-SEP-20,6.0,PROGRESS RAIL SERVICES CORP,9,LEX,SO
YT445256-800,,,,,,,,,,,,,"7,162.00","30,212.00",,,,,,,,,,,,13-NOV-20,4.0,PROGRESS RAIL SERVICES CORP,9,LEX,SO
YT445516,,,,,,,,,,,,,"46,710.00","52,661.00",,,,,,,,,,,,21-AUG-20,1.0,CATERPILLAR INC,4,LEX,SO
YT445516,,,,,,,,,,,,,"46,710.00","52,661.00",,,,,,,,,,,,21-AUG-20,1.0,CATERPILLAR INC,4,LEX,SO
YT445516,,,,,,,,,,,,,"46,710.00","52,661.00",,,,,,,,,,,,24-AUG-20,1.0,CATERPILLAR INC,4,LEX,SO
YT445516,,,,,,,,,,,,,"46,710.00","52,661.00",,,,,,,,,,,,02-SEP-20,1.0,CATERPILLAR INC,4,LEX,SO
