Item,Item Description,Planner,Order Type,Order#,Ln#,Ordered Date,Line Creation Date,Line Update Date,Request Date,Schedule Date,Promise Date,Open Qty,Price,Extended Price,Item Cost ,Material Cost,Material OH Cost,Resource Cost,Overhead Cost,OSP Cost,Customer Name,Address Line 1,Address Line 2,Address Line 3,Address Line 4
YT443085-800,CAC ASY LH EMD 710 T2 W/RIBS STD PALLET - FINAL ASSEMBLY,9,YTS-DOMESTIC,561819,1,30-JUL-20,30-JUL-20,04-AUG-20,21-OCT-20,16-OCT-20,16-OCT-20,1,"4,536.00","4,921.00","3,843.33","2,413.90",,263.74,"1,165.69",,PROGRESS RAIL LOCOMOTIVE INC.,PROGRESS RAIL PARTS DC,16101 S. OUTER ROAD,"Belton,MO 64012 - US",
YT443085-800,CAC ASY LH EMD 710 T2 W/RIBS STD PALLET - FINAL ASSEMBLY,9,YTS-DOMESTIC,560799,1,07-AUG-20,08-APR-20,07-AUG-20,29-OCT-20,23-OCT-20,23-OCT-20,15,"4,536.00","73,815.00","3,843.33","2,413.90",,263.74,"1,165.69",,PROGRESS RAIL LOCOMOTIVE INC.,PROGRESS RAIL PARTS DC,16101 S. OUTER ROAD,"Belton,MO 64012 - US",
YT443085-800,CAC ASY LH EMD 710 T2 W/RIBS STD PALLET - FINAL ASSEMBLY,9,YTS-DOMESTIC,561673,3,13-JUL-20,13-JUL-20,14-JUL-20,16-NOV-20,10-NOV-20,10-NOV-20,1,"4,928.00","4,928.00","3,843.33","2,413.90",,263.74,"1,165.69",,PROGRESS RAIL MANUFACTURING,425 INGERSOLL RAND ROAD,"MAYFIELD,KY 42066 - US",,
YT443085-800,CAC ASY LH EMD 710 T2 W/RIBS STD PALLET - FINAL ASSEMBLY,9,YTS-DOMESTIC,560800,1,07-AUG-20,08-APR-20,07-AUG-20,25-NOV-20,20-NOV-20,20-NOV-20,15,"4,536.00","73,815.00","3,843.33","2,413.90",,263.74,"1,165.69",,PROGRESS RAIL LOCOMOTIVE INC.,PROGRESS RAIL PARTS DC,16101 S. OUTER ROAD,"Belton,MO 64012 - US",
YT443085-800,CAC ASY LH EMD 710 T2 W/RIBS STD PALLET - FINAL ASSEMBLY,9,YTS-DOMESTIC,561673,5,13-JUL-20,13-JUL-20,14-JUL-20,07-DEC-20,02-DEC-20,02-DEC-20,1,"4,928.00","4,928.00","3,843.33","2,413.90",,263.74,"1,165.69",,PROGRESS RAIL MANUFACTURING,425 INGERSOLL RAND ROAD,"MAYFIELD,KY 42066 - US",,
YT443085-800,CAC ASY LH EMD 710 T2 W/RIBS STD PALLET - FINAL ASSEMBLY,9,YTS-DOMESTIC,560795,1,07-AUG-20,08-APR-20,07-AUG-20,29-DEC-20,22-DEC-20,22-DEC-20,15,"4,536.00","73,815.00","3,843.33","2,413.90",,263.74,"1,165.69",,PROGRESS RAIL LOCOMOTIVE INC.,PROGRESS RAIL PARTS DC,16101 S. OUTER ROAD,"Belton,MO 64012 - US",
YT445255-800,CAC ASY LH EMD T2 12 CYL HD W/RIBS STD PALLET - FINAL ASSEMBLY,9,YTS-DOMESTIC,561448,1,06-AUG-20,12-JUN-20,13-AUG-20,01-SEP-20,28-AUG-20,28-AUG-20,2,"7,204.24","15,190.48","5,586.96","3,110.22",,431.00,"1,880.74",165.00,PROGRESS RAIL LOCOMOTIVE INC.,PROGRESS RAIL PARTS DC,16101 S. OUTER ROAD,"Belton,MO 64012 - US",
YT445255-800,CAC ASY LH EMD T2 12 CYL HD W/RIBS STD PALLET - FINAL ASSEMBLY,9,YTS-DOMESTIC,558497,5,03-OCT-19,13-MAY-20,07-JUL-20,08-SEP-20,04-SEP-20,04-SEP-20,6,"7,204.24","45,571.44","5,586.96","3,110.22",,431.00,"1,880.74",165.00,PROGRESS RAIL SERVICES CORP,4770 AXLE DRIVE,"Winston Salem,NC 27107 - US",,
YT445255-800,CAC ASY LH EMD T2 12 CYL HD W/RIBS STD PALLET - FINAL ASSEMBLY,9,YTS-DOMESTIC,558497,6,03-OCT-19,09-JUL-20,14-JUL-20,17-NOV-20,13-NOV-20,13-NOV-20,2,"7,204.24","15,190.48","5,586.96","3,110.22",,431.00,"1,880.74",165.00,PROGRESS RAIL SERVICES CORP,4770 AXLE DRIVE,"Winston Salem,NC 27107 - US",,
YT445256-800,CAC ASY RH EMD T2 12 CYL HD W/RIBS STD PALLET - FINAL ASSEMBLY,9,YTS-DOMESTIC,561626,1,06-AUG-20,07-JUL-20,06-AUG-20,04-SEP-20,28-AUG-20,28-AUG-20,2,"7,162.24","15,106.48","5,561.86","3,083.69",,429.87,"1,883.30",165.00,PROGRESS RAIL LOCOMOTIVE INC.,PROGRESS RAIL PARTS DC,16101 S. OUTER ROAD,"Belton,MO 64012 - US",
YT445256-800,CAC ASY RH EMD T2 12 CYL HD W/RIBS STD PALLET - FINAL ASSEMBLY,9,YTS-DOMESTIC,558498,12,03-OCT-19,13-MAY-20,07-JUL-20,08-SEP-20,04-SEP-20,04-SEP-20,6,"7,162.00","45,318.00","5,561.86","3,083.69",,429.87,"1,883.30",165.00,PROGRESS RAIL SERVICES CORP,4770 AXLE DRIVE,"Winston Salem,NC 27107 - US",,
YT445256-800,CAC ASY RH EMD T2 12 CYL HD W/RIBS STD PALLET - FINAL ASSEMBLY,9,YTS-DOMESTIC,558498,13,03-OCT-19,09-JUL-20,14-JUL-20,17-NOV-20,13-NOV-20,13-NOV-20,4,"7,162.00","30,212.00","5,561.86","3,083.69",,429.87,"1,883.30",165.00,PROGRESS RAIL SERVICES CORP,4770 AXLE DRIVE,"Winston Salem,NC 27107 - US",,
YT445516,CAT C175-16 EP T4I 84SQFT VERT CAGE GD - FINAL ASSEMBLY,4,YTS-DOMESTIC,558555,11,09-OCT-19,06-APR-20,18-AUG-20,21-AUG-20,21-AUG-20,21-AUG-20,1,"46,710.00","52,661.00","40,284.96","31,916.64",,"1,763.29","6,604.78",0.25,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT445516,CAT C175-16 EP T4I 84SQFT VERT CAGE GD - FINAL ASSEMBLY,4,YTS-DOMESTIC,558555,12,09-OCT-19,06-APR-20,18-AUG-20,24-AUG-20,21-AUG-20,21-AUG-20,1,"46,710.00","52,661.00","40,284.96","31,916.64",,"1,763.29","6,604.78",0.25,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT445516,CAT C175-16 EP T4I 84SQFT VERT CAGE GD - FINAL ASSEMBLY,4,YTS-DOMESTIC,558555,13,09-OCT-19,06-APR-20,24-JUL-20,26-AUG-20,24-AUG-20,24-AUG-20,1,"46,710.00","52,661.00","40,284.96","31,916.64",,"1,763.29","6,604.78",0.25,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT445516,CAT C175-16 EP T4I 84SQFT VERT CAGE GD - FINAL ASSEMBLY,4,YTS-DOMESTIC,558555,14,09-OCT-19,06-APR-20,24-JUL-20,04-SEP-20,02-SEP-20,02-SEP-20,1,"46,710.00","52,661.00","40,284.96","31,916.64",,"1,763.29","6,604.78",0.25,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT445516,CAT C175-16 EP T4I 84SQFT VERT CAGE GD - FINAL ASSEMBLY,4,YTS-DOMESTIC,558555,23,09-OCT-19,24-APR-20,24-JUL-20,08-SEP-20,04-SEP-20,04-SEP-20,1,"46,710.00","52,661.00","40,284.96","31,916.64",,"1,763.29","6,604.78",0.25,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT445516,CAT C175-16 EP T4I 84SQFT VERT CAGE GD - FINAL ASSEMBLY,4,YTS-DOMESTIC,558555,26,09-OCT-19,21-JUL-20,24-JUL-20,12-NOV-20,10-NOV-20,10-NOV-20,1,"46,710.00","52,661.00","40,284.96","31,916.64",,"1,763.29","6,604.78",0.25,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT445516,CAT C175-16 EP T4I 84SQFT VERT CAGE GD - FINAL ASSEMBLY,4,YTS-DOMESTIC,558555,27,09-OCT-19,07-AUG-20,11-AUG-20,16-DEC-20,14-DEC-20,14-DEC-20,1,"46,710.00","52,661.00","40,284.96","31,916.64",,"1,763.29","6,604.78",0.25,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT445516,CAT C175-16 EP T4I 84SQFT VERT CAGE GD - FINAL ASSEMBLY,4,YTS-DOMESTIC,558555,28,09-OCT-19,07-AUG-20,11-AUG-20,17-DEC-20,15-DEC-20,15-DEC-20,1,"46,710.00","52,661.00","40,284.96","31,916.64",,"1,763.29","6,604.78",0.25,CATERPILLAR INC,LAFAYETTE PLANT (DT8816),3701 STATE RD 26 EAST,"LAFAYETTE,IN 47905 - US",
YT446385,HIF-727-H05-1P TEREX T60 OIL COOLER - VOLVO CE GREY,5,YTS-INTERNATIONAL,560584,1,23-MAR-20,23-MAR-20,28-APR-20,19-OCT-20,18-SEP-20,18-SEP-20,5,"2,024.00","10,120.00","1,385.23",467.12,,161.92,756.18,,VOLVO CONSTRUCTION EQUIPMENT HAULERS LIMITED,C/O FREIGHT EXPEDITERS,"6920 ENGLE ROAD, SUITE 11","MIDDLEBURG HEIGHTS,OH 44130 - US",
YT446399,SURGE TANK ASY 19 - 100 - 14.00 GALV,1,YTS-INTERNATIONAL,561686,4,14-JUL-20,15-JUL-20,16-JUL-20,15-JUL-20,18-SEP-20,18-SEP-20,1,"1,450.80","1,450.80",523.29,231.11,,57.16,235.03,0.00,C H BULL CO,PERKANTORAN KEBON JERUK BARU B,JAKARTA,"JAKARTA,INDONESIA 11530 - ID",
YT446565,XF-303-DY-1P EMD 40303521,7,YTS-DOMESTIC,560952,1,07-AUG-20,24-APR-20,07-AUG-20,05-OCT-20,02-OCT-20,02-OCT-20,1,592.00,618.00,661.61,237.81,,70.84,303.46,49.50,PROGRESS RAIL LOCOMOTIVE INC.,PROGRESS RAIL PARTS DC,16101 S. OUTER ROAD,"Belton,MO 64012 - US",
YT446565,XF-303-DY-1P EMD 40303521,7,YTS-DOMESTIC,561563,1,06-AUG-20,26-JUN-20,06-AUG-20,02-NOV-20,27-OCT-20,27-OCT-20,4,592.00,"2,472.00",661.61,237.81,,70.84,303.46,49.50,PROGRESS RAIL LOCOMOTIVE INC.,PROGRESS RAIL PARTS DC,16101 S. OUTER ROAD,"Belton,MO 64012 - US",
YT446565,XF-303-DY-1P EMD 40303521,7,YTS-DOMESTIC,560950,1,07-AUG-20,24-APR-20,07-AUG-20,04-NOV-20,30-OCT-20,30-OCT-20,2,592.00,"1,236.00",661.61,237.81,,70.84,303.46,49.50,PROGRESS RAIL LOCOMOTIVE INC.,PROGRESS RAIL PARTS DC,16101 S. OUTER ROAD,"Belton,MO 64012 - US",
YT446565,XF-303-DY-1P EMD 40303521,7,YTS-DOMESTIC,561012,1,07-AUG-20,29-APR-20,07-AUG-20,04-NOV-20,30-OCT-20,30-OCT-20,2,592.00,"1,236.00",661.61,237.81,,70.84,303.46,49.50,PROGRESS RAIL LOCOMOTIVE INC.,PROGRESS RAIL PARTS DC,16101 S. OUTER ROAD,"Belton,MO 64012 - US",
YT446565,XF-303-DY-1P EMD 40303521,7,YTS-DOMESTIC,560993,1,07-AUG-20,28-APR-20,07-AUG-20,04-NOV-20,30-OCT-20,30-OCT-20,2,592.00,"1,236.00",661.61,237.81,,70.84,303.46,49.50,PROGRESS RAIL LOCOMOTIVE INC.,PROGRESS RAIL PARTS DC,16101 S. OUTER ROAD,"Belton,MO 64012 - US",
YT446565,XF-303-DY-1P EMD 40303521,7,YTS-DOMESTIC,561011,1,07-AUG-20,29-APR-20,07-AUG-20,04-NOV-20,30-OCT-20,30-OCT-20,1,592.00,618.00,661.61,237.81,,70.84,303.46,49.50,PROGRESS RAIL LOCOMOTIVE INC.,PROGRESS RAIL PARTS DC,16101 S. OUTER ROAD,"Belton,MO 64012 - US",
YT446565,XF-303-DY-1P EMD 40303521,7,YTS-DOMESTIC,560994,1,07-AUG-20,28-APR-20,07-AUG-20,04-NOV-20,30-OCT-20,30-OCT-20,1,592.00,618.00,661.61,237.81,,70.84,303.46,49.50,PROGRESS RAIL LOCOMOTIVE INC.,PROGRESS RAIL PARTS DC,16101 S. OUTER ROAD,"Belton,MO 64012 - US",
YT446565,XF-303-DY-1P EMD 40303521,7,YTS-DOMESTIC,560954,1,07-AUG-20,24-APR-20,07-AUG-20,14-NOV-20,10-NOV-20,10-NOV-20,3,592.00,"1,854.00",661.61,237.81,,70.84,303.46,49.50,PROGRESS RAIL LOCOMOTIVE INC.,PROGRESS RAIL PARTS DC,16101 S. OUTER ROAD,"Belton,MO 64012 - US",
YT446565,XF-303-DY-1P EMD 40303521,7,YTS-DOMESTIC,561764,1,05-AUG-20,23-JUL-20,05-AUG-20,25-NOV-20,18-NOV-20,23-NOV-20,3,592.00,"1,854.00",661.61,237.81,,70.84,303.46,49.50,PROGRESS RAIL LOCOMOTIVE INC.,PROGRESS RAIL PARTS DC,16101 S. OUTER ROAD,"Belton,MO 64012 - US",
YT446565,XF-303-DY-1P EMD 40303521,7,YTS-DOMESTIC,561801,1,05-AUG-20,28-JUL-20,05-AUG-20,25-NOV-20,20-NOV-20,20-NOV-20,1,592.00,618.00,661.61,237.81,,70.84,303.46,49.50,PROGRESS RAIL LOCOMOTIVE INC.,PROGRESS RAIL PARTS DC,16101 S. OUTER ROAD,"Belton,MO 64012 - US",
YT446565,XF-303-DY-1P EMD 40303521,7,YTS-DOMESTIC,561750,1,05-AUG-20,22-JUL-20,05-AUG-20,25-NOV-20,20-NOV-20,20-NOV-20,3,592.00,"1,854.00",661.61,237.81,,70.84,303.46,49.50,PROGRESS RAIL LOCOMOTIVE INC.,PROGRESS RAIL PARTS DC,16101 S. OUTER ROAD,"Belton,MO 64012 - US",
YT446580,XF-303-DY-1P TOUCHSTONE,T,YTS-DOMESTIC,557880,4,03-MAR-20,14-AUG-19,02-APR-20,15-SEP-20,15-SEP-20,15-SEP-20,6,848.00,"5,088.00",661.66,237.86,,70.84,303.46,49.50,MOTIVE POWER-BOISE,901 FRANKLIN AVENUE,BUILDING 18 SOUTH DOCK,"Erie,PA 16531 - US",
YT446580,XF-303-DY-1P TOUCHSTONE,T,YTS-DOMESTIC,557880,5,03-MAR-20,14-AUG-19,02-APR-20,15-DEC-20,03-DEC-20,03-DEC-20,5,848.00,"4,240.00",661.66,237.86,,70.84,303.46,49.50,MOTIVE POWER-BOISE,901 FRANKLIN AVENUE,BUILDING 18 SOUTH DOCK,"Erie,PA 16531 - US",
YT446581,XF-303-DY-1P EMD 40303581,T,YTS-INTERNATIONAL,560418,6,05-MAR-20,10-MAR-20,21-AUG-20,14-AUG-20,21-AUG-20,21-AUG-20,9,584.00,"5,256.00",641.90,218.10,,70.84,303.46,49.50,AWC MANUFACTURING INC.,141 GRIFFITH ROAD,"STRATFORD,ONTARIO N5A 6S4 - CA",,
YT446584,KOHLER K175V16 KD3250 60HZ 88SQFT - FINAL ASSEMBLY,4,YTS-DOMESTIC,561537,1,23-JUN-20,23-JUN-20,24-JUN-20,14-AUG-20,13-AUG-20,13-AUG-20,1,"63,528.00","63,528.00","44,940.11","33,524.67",,"2,375.81","9,039.38",0.25,KOHLER CO,GENERATOR DIVISION DOCK 6-MOSEL PLANT,N7650 LAKESHORE ROAD,"Sheboygan,WI 53083 - US",
YT446584,KOHLER K175V16 KD3250 60HZ 88SQFT - FINAL ASSEMBLY,4,YTS-DOMESTIC,561329,1,01-JUN-20,01-JUN-20,01-JUL-20,18-AUG-20,14-AUG-20,14-AUG-20,1,"63,528.00","63,528.00","44,940.11","33,524.67",,"2,375.81","9,039.38",0.25,KOHLER CO,GENERATOR DIVISION DOCK 6-MOSEL PLANT,N7650 LAKESHORE ROAD,"Sheboygan,WI 53083 - US",
YT446584,KOHLER K175V16 KD3250 60HZ 88SQFT - FINAL ASSEMBLY,4,YTS-DOMESTIC,561537,2,23-JUN-20,24-JUN-20,24-JUN-20,19-AUG-20,18-AUG-20,18-AUG-20,2,"63,528.00","127,056.00","44,940.11","33,524.67",,"2,375.81","9,039.38",0.25,KOHLER CO,GENERATOR DIVISION DOCK 6-MOSEL PLANT,N7650 LAKESHORE ROAD,"Sheboygan,WI 53083 - US",
YT446584,KOHLER K175V16 KD3250 60HZ 88SQFT - FINAL ASSEMBLY,4,YTS-DOMESTIC,561544,1,25-JUN-20,25-JUN-20,25-JUN-20,16-SEP-20,11-SEP-20,11-SEP-20,2,"63,528.00","127,056.00","44,940.11","33,524.67",,"2,375.81","9,039.38",0.25,KOHLER CO,GENERATOR DIVISION DOCK 6-MOSEL PLANT,N7650 LAKESHORE ROAD,"Sheboygan,WI 53083 - US",
YT446584,KOHLER K175V16 KD3250 60HZ 88SQFT - FINAL ASSEMBLY,4,YTS-DOMESTIC,561545,1,25-JUN-20,25-JUN-20,25-JUN-20,23-SEP-20,18-SEP-20,18-SEP-20,2,"63,528.00","127,056.00","44,940.11","33,524.67",,"2,375.81","9,039.38",0.25,KOHLER CO,GENERATOR DIVISION DOCK 6-MOSEL PLANT,N7650 LAKESHORE ROAD,"Sheboygan,WI 53083 - US",
YT446584,KOHLER K175V16 KD3250 60HZ 88SQFT - FINAL ASSEMBLY,4,YTS-DOMESTIC,561546,1,25-JUN-20,25-JUN-20,14-JUL-20,02-OCT-20,30-SEP-20,30-SEP-20,4,"63,528.00","254,112.00","44,940.11","33,524.67",,"2,375.81","9,039.38",0.25,KOHLER CO,GENERATOR DIVISION DOCK 6-MOSEL PLANT,N7650 LAKESHORE ROAD,"Sheboygan,WI 53083 - US",
YT446584,KOHLER K175V16 KD3250 60HZ 88SQFT - FINAL ASSEMBLY,4,YTS-DOMESTIC,561547,1,25-JUN-20,25-JUN-20,25-JUN-20,08-OCT-20,02-OCT-20,02-OCT-20,2,"63,528.00","127,056.00","44,940.11","33,524.67",,"2,375.81","9,039.38",0.25,KOHLER CO,GENERATOR DIVISION DOCK 6-MOSEL PLANT,N7650 LAKESHORE ROAD,"Sheboygan,WI 53083 - US",
YT446599-AB,CORE YTF 116 - SC 110.00 116.37,IP,YTS-DOMESTIC,561817,1,29-JUL-20,29-JUL-20,18-AUG-20,14-AUG-20,28-AUG-20,28-AUG-20,1,0.00,0.00,"8,090.50","8,090.50",,,,,YOUNG TOUCHSTONE (LEX),1000 YOUNG DRIVE,"LEXINGTON,TN 38351 - US",,
YT446682-AL,SIDEFRAME DUCT BRACKET 4.37 102.94 7G,PHANTOM,YTS-DOMESTIC,561817,2,29-JUL-20,29-JUL-20,18-AUG-20,14-AUG-20,28-AUG-20,28-AUG-20,2,0.00,0.00,10.54,10.54,,,,,YOUNG TOUCHSTONE (LEX),1000 YOUNG DRIVE,"LEXINGTON,TN 38351 - US",,
YT446936,WAUKESHA CAC AST 16V-AT IC ESM UPGRADE,10,YTS-INTERNATIONAL,561194,1,18-MAY-20,25-JUN-20,14-JUL-20,10-SEP-20,25-SEP-20,25-SEP-20,6,"11,504.00","69,024.00","10,748.46","3,892.96",,"1,250.26","5,605.24",,DISTRIBUTED POWER - WAUKESHA GAS ENGINES,CANADA COMPANY,200 BUCKNER ROAD,"WELLAND,CANADA L3B 5N4 - CA",
YT446936,WAUKESHA CAC AST 16V-AT IC ESM UPGRADE,10,YTS-INTERNATIONAL,561557,1,25-JUN-20,25-JUN-20,15-JUL-20,17-NOV-20,09-NOV-20,09-NOV-20,11,"12,333.00","135,663.00","10,748.46","3,892.96",,"1,250.26","5,605.24",,DISTRIBUTED POWER - WAUKESHA GAS ENGINES,CANADA COMPANY,200 BUCKNER ROAD,"WELLAND,CANADA L3B 5N4 - CA",
YT447825,"CAT 3516C 38SQFT 50HZ 1"" H2O EXT STATIC HIGH CUBE ISO CONTAINER - FINAL ASSEMBLY",5,YTS-INTERNATIONAL,561681,1,14-JUL-20,14-JUL-20,14-JUL-20,14-SEP-20,28-AUG-20,28-AUG-20,4,"31,969.00","127,876.00","24,944.51","17,712.29",,"1,334.42","5,010.80",887.00,BEARWARD ENGINEERING LTD,"MAIN ROAD, FAR COTTON","NORTHAMPTON,UK NN4 8HJ - GB",,
YT447825,"CAT 3516C 38SQFT 50HZ 1"" H2O EXT STATIC HIGH CUBE ISO CONTAINER - FINAL ASSEMBLY",5,YTS-INTERNATIONAL,561681,2,14-JUL-20,14-JUL-20,14-JUL-20,14-SEP-20,04-SEP-20,04-SEP-20,4,"31,969.00","127,876.00","24,944.51","17,712.29",,"1,334.42","5,010.80",887.00,BEARWARD ENGINEERING LTD,"MAIN ROAD, FAR COTTON","NORTHAMPTON,UK NN4 8HJ - GB",,
YT447825,"CAT 3516C 38SQFT 50HZ 1"" H2O EXT STATIC HIGH CUBE ISO CONTAINER - FINAL ASSEMBLY",5,YTS-INTERNATIONAL,561681,3,14-JUL-20,14-JUL-20,14-JUL-20,14-SEP-20,11-SEP-20,11-SEP-20,4,"31,969.00","127,876.00","24,944.51","17,712.29",,"1,334.42","5,010.80",887.00,BEARWARD ENGINEERING LTD,"MAIN ROAD, FAR COTTON","NORTHAMPTON,UK NN4 8HJ - GB",,
YT447825,"CAT 3516C 38SQFT 50HZ 1"" H2O EXT STATIC HIGH CUBE ISO CONTAINER - FINAL ASSEMBLY",5,YTS-INTERNATIONAL,561681,4,14-JUL-20,14-JUL-20,14-JUL-20,14-SEP-20,18-SEP-20,18-SEP-20,4,"31,969.00","127,876.00","24,944.51","17,712.29",,"1,334.42","5,010.80",887.00,BEARWARD ENGINEERING LTD,"MAIN ROAD, FAR COTTON","NORTHAMPTON,UK NN4 8HJ - GB",,
YT447825,"CAT 3516C 38SQFT 50HZ 1"" H2O EXT STATIC HIGH CUBE ISO CONTAINER - FINAL ASSEMBLY",5,YTS-INTERNATIONAL,561681,5,14-JUL-20,14-JUL-20,14-JUL-20,14-SEP-20,25-SEP-20,25-SEP-20,4,"31,969.00","127,876.00","24,944.51","17,712.29",,"1,334.42","5,010.80",887.00,BEARWARD ENGINEERING LTD,"MAIN ROAD, FAR COTTON","NORTHAMPTON,UK NN4 8HJ - GB",,
YT448212,KOHLER K175V12 2700kW EO 1800 RPM 45C - FINAL ASSEMBLY,5,YTS-DOMESTIC,561674,1,13-JUL-20,13-JUL-20,06-AUG-20,04-NOV-20,30-OCT-20,30-OCT-20,1,"43,853.00","43,853.00","32,140.83","21,673.04",,"2,194.67","8,272.87",0.25,KOHLER CO,GENERATOR DIVISION DOCK 6-MOSEL PLANT,N7650 LAKESHORE ROAD,"Sheboygan,WI 53083 - US",
YT448212,KOHLER K175V12 2700kW EO 1800 RPM 45C - FINAL ASSEMBLY,5,YTS-DOMESTIC,561864,1,05-AUG-20,05-AUG-20,06-AUG-20,13-NOV-20,09-NOV-20,09-NOV-20,2,"43,853.00","87,706.00","32,140.83","21,673.04",,"2,194.67","8,272.87",0.25,KOHLER CO,GENERATOR DIVISION DOCK 6-MOSEL PLANT,N7650 LAKESHORE ROAD,"Sheboygan,WI 53083 - US",
YT448212,KOHLER K175V12 2700kW EO 1800 RPM 45C - FINAL ASSEMBLY,5,YTS-DOMESTIC,561951,1,19-AUG-20,19-AUG-20,20-AUG-20,01-DEC-20,20-NOV-20,20-NOV-20,5,"43,853.00","219,265.00","32,140.83","21,673.04",,"2,194.67","8,272.87",0.25,KOHLER CO,GENERATOR DIVISION DOCK 6-MOSEL PLANT,N7650 LAKESHORE ROAD,"Sheboygan,WI 53083 - US",
YT448279,VM10NX12617HXXXXXXXXXXXC - FINAL ASSEMBLY,4,YTS-DOMESTIC,561611,1,02-JUL-20,02-JUL-20,09-JUL-20,02-JUL-20,27-AUG-20,27-AUG-20,1,"6,877.66","6,877.66","6,610.11","3,073.06",,743.56,"2,793.48",0.00,DEHN ENGINEERING SALES CO,6100 SOUTH 6TH WAY,"RIDGEFIELD,WA 98642 - US",,
YT448281,HB84F6127240H242BGGCXXXXI - FINAL ASSEMBLY,4,YTS-DOMESTIC,560571,1,20-MAR-20,19-AUG-20,19-AUG-20,17-JUL-20,05-AUG-20,05-AUG-20,4,"64,479.13","257,916.52","35,621.03","27,356.79",,"1,728.65","6,535.59",0.00,DEHN ENGINEERING SALES CO,16711 WEST VALLEY HIGHWAY,NC POWER SYSTEMS,"TUKWILA,WA 98188 - US",
YT448315,VM08N1XXX05HXXXXXXXXXXXC - FINAL ASSEMBLY,4,YTS-DOMESTIC,561822,1,30-JUL-20,30-JUL-20,04-AUG-20,30-JUL-20,13-NOV-20,13-NOV-20,1,0.00,0.00,"4,857.77","2,932.28",,407.41,"1,518.08",0.00,YOUNG TOUCHSTONE,200 SMITH LANE,P.O. BOX 7568,"Jackson,TN 38302-7568 - US",
YT448795,KOHLER K175V16 KD3250 60HZ 50C 88SQFT - FINAL ASSEMBLY,4,YTS-DOMESTIC,561597,1,01-JUL-20,01-JUL-20,30-JUL-20,14-OCT-20,09-OCT-20,09-OCT-20,1,"63,470.00","63,470.00","42,576.40","30,823.24",,"2,453.28","9,299.62",0.25,KOHLER CO,GENERATOR DIVISION DOCK 6-MOSEL PLANT,N7650 LAKESHORE ROAD,"Sheboygan,WI 53083 - US",
YT448795,KOHLER K175V16 KD3250 60HZ 50C 88SQFT - FINAL ASSEMBLY,4,YTS-DOMESTIC,561721,1,20-JUL-20,20-JUL-20,07-AUG-20,02-NOV-20,26-OCT-20,26-OCT-20,3,"63,470.00","190,410.00","42,576.40","30,823.24",,"2,453.28","9,299.62",0.25,KOHLER CO,GENERATOR DIVISION DOCK 6-MOSEL PLANT,N7650 LAKESHORE ROAD,"Sheboygan,WI 53083 - US",
YT448795,KOHLER K175V16 KD3250 60HZ 50C 88SQFT - FINAL ASSEMBLY,4,YTS-DOMESTIC,561743,1,22-JUL-20,22-JUL-20,30-JUL-20,03-NOV-20,30-OCT-20,30-OCT-20,1,"63,470.00","63,470.00","42,576.40","30,823.24",,"2,453.28","9,299.62",0.25,KOHLER CO,GENERATOR DIVISION DOCK 6-MOSEL PLANT,N7650 LAKESHORE ROAD,"Sheboygan,WI 53083 - US",
YT448795,KOHLER K175V16 KD3250 60HZ 50C 88SQFT - FINAL ASSEMBLY,4,YTS-DOMESTIC,561837,1,03-AUG-20,03-AUG-20,04-AUG-20,16-NOV-20,12-NOV-20,12-NOV-20,1,"63,470.00","63,470.00","42,576.40","30,823.24",,"2,453.28","9,299.62",0.25,KOHLER CO,GENERATOR DIVISION DOCK 6-MOSEL PLANT,N7650 LAKESHORE ROAD,"Sheboygan,WI 53083 - US",
YT448902,VM19F5123115M235XGGHXXXX - FINAL ASSEMBLY,4,YTS-INTERNATIONAL,561157,1,12-MAY-20,12-MAY-20,02-JUN-20,01-SEP-20,24-AUG-20,24-AUG-20,2,"14,640.00","29,280.00","9,410.13","5,490.04",,823.80,"3,096.29",0.00,TOROMONT CAT,175 AKERLEY BLVD,"DARTMOUTH,NOVA SCOTIA B2Y 3Z6 - CA",,
YT448902,VM19F5123115M235XGGHXXXX - FINAL ASSEMBLY,4,YTS-INTERNATIONAL,561157,6,12-MAY-20,12-MAY-20,02-JUN-20,01-DEC-20,20-NOV-20,20-NOV-20,2,"14,640.00","29,280.00","9,410.13","5,490.04",,823.80,"3,096.29",0.00,TOROMONT CAT,175 AKERLEY BLVD,"DARTMOUTH,NOVA SCOTIA B2Y 3Z6 - CA",,
